raw_text,link,page_found,scrape_timestamp
"Privat: Wunderschöne, vollmöblierte 3 Zimmer Wohnung im Herzen der Innenstadt | 1010 Wien, 01. Bezirk, Innere Stadt, Postgasse | 85 m² | 3 Zimmer | Balkon | Privat | € 1.494",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/privat-wunderschoene-vollmoeblierte-3-zimmer-wohnung-im-herzen-der-innenstadt-1318342369/,5,2026-01-19T07:24:40.280322
"Gemeindewohnung Direktvergabe 11. Bez. ca.69,5m², 2 Zimmer | 1110 Wien, 11. Bezirk, Simmering | 69 m² | 2 Zimmer | Dachterrasse | Privat | € 770",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1110-simmering/gemeindewohnung-direktvergabe-11-bez-ca-69-5m-2-zimmer-1783580011/,5,2026-01-19T07:24:40.296083
"THE ONE! Moderne Wohnung im 24. Stock mit traumhaftem Fernblick inkl. Pool, Fitness & Sauna | 1030 Wien, 03. Bezirk, Landstraße, Modecenterstrasse 20 | 48 m² | 2 Zimmer | Balkon | Privat | € 1.200",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/the-one-moderne-wohnung-im-24-stock-mit-traumhaftem-fernblick-inkl-pool-fitness-sauna-1440999768/,5,2026-01-19T07:24:40.311331
"Traum-Fernblick: Ruhiges Dachgeschoss mit Loggia & Kachelofen am Antonsplatz (U1-Nähe) - Provisionsfrei! | 1100 Wien, 10. Bezirk, Favoriten, Antonsplatz | 62 m² | 2 Zimmer | Loggia | Privat | € 1.090,38",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/traum-fernblick-ruhiges-dachgeschoss-mit-loggia-kachelofen-am-antonsplatz-u1-naehe-provisionsfrei-815224475/,5,2026-01-19T07:24:40.325884
"Wohnung Nähe Stadtpark | 1030 Wien, 03. Bezirk, Landstraße, Salesianergasse 3/2/19 | 33 m² | 1 Zimmer | Privat | € 1.050",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/wohnung-naehe-stadtpark-1301627769/,5,2026-01-19T07:24:40.341311
"Provisionsfreie 60m2 Wohnung in 1030 Wien | 1030 Wien, 03. Bezirk, Landstraße, Dietrichgasse | 60 m² | 2 Zimmer | Privat | € 983,40",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/provisionsfreie-60m2-wohnung-in-1030-wien-1872997294/,5,2026-01-19T07:24:40.356498
"Privat - Moderne 70m², 3 Zimmer Neubauwohnung mit Logia im 17. Bezirk inkl. Garagenplatz & Design Küche (möbliert/ unmöbliert) | 1170 Wien, 17. Bezirk, Hernals, Lascygasse | 70 m² | 3 Zimmer | Loggia | Privat | € 1.520",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1170-hernals/privat-moderne-70m-3-zimmer-neubauwohnung-mit-logia-im-17-bezirk-inkl-garagenplatz-design-kueche-moebliert-unmoebliert-921476985/,5,2026-01-19T07:24:40.370858
"High end living! Danube Flats - 38 OG | 1220 Wien, 22. Bezirk, Donaustadt, Wagramerstraße 2 | 36 m² | 1 Zimmer | Balkon | CRI Projektentwicklung & Immobilienmanagement GmbH | € 1.980",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/high-end-living-danube-flats-38-og-974686288/,5,2026-01-19T07:24:40.386775
"Wohnung in Hietzing | 1130 Wien, 13. Bezirk, Hietzing, Veitingergasse 53 | 70 m² | 3 Zimmer | Dachterrasse | Privat | € 912,70",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/wohnung-in-hietzing-904217764/,5,2026-01-19T07:24:40.401846
"Moderner Neubau Parkapartments Montleart - Provisionsfrei!! | 1140 Wien, 14. Bezirk, Penzing, Montleartstrasse 1b | 87 m² | 3 Zimmer | Terrasse, Garten | Gewerblicher Anbieter | € 1.600",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/moderner-neubau-parkapartments-montleart-provisionsfrei-1328192702/,5,2026-01-19T07:24:40.417067
"Miete ca 40mp | 1100 Wien, 10. Bezirk, Favoriten | 40 m² | 1 Zimmer | Privat | € 830",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/miete-ca-40mp-1838597725/,5,2026-01-19T07:24:40.431253
"Moderne 3-Zimmer-Wohnung mit Loggia in 1200 Wien - Ihr neues Zuhause! | 1200 Wien, 20. Bezirk, Brigittenau | 93 m² | 3 Zimmer | Loggia | Fermoso Immobilientreuhand GmbH | € 1.899",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/moderne-3-zimmer-wohnung-mit-loggia-in-1200-wien-ihr-neues-zuhause-1897135177/,5,2026-01-19T07:24:40.447367
"STUDENTEN ZIMMER für Damen - Nähe Technische Universität ab 1.03 frei | 1040 Wien, 04. Bezirk, Wieden, Kleine Neugasse | 13 m² | 3 Zimmer | Privat | € 600",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1040-wieden/studenten-zimmer-fuer-damen-naehe-technische-universitaet-ab-1-03-frei-1969983179/,5,2026-01-19T07:24:40.462791
"SOFORTBEZUG 2er oder 3er WG Studenten - Nähe U2 Taborstraße oder U1 Nestroyplatz | 1020 Wien, 02. Bezirk, Leopoldstadt, Blumauergasse | 80 m² | 3 Zimmer | Gewerblicher Anbieter | € 1.350",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/sofortbezug-2er-oder-3er-wg-studenten-naehe-u2-taborstrasse-oder-u1-nestroyplatz-868441389/,5,2026-01-19T07:24:40.478604
"Moderne 2-Zimmer-Mietwohnung mit Loggia & Garagenstellplatz | 1230 Wien, 23. Bezirk, Liesing, Anton Baumgartner Straße 125 | 76 m² | 2 Zimmer | Loggia | Gewerblicher Anbieter | € 1.240",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1230-liesing/moderne-2-zimmer-mietwohnung-mit-loggia-garagenstellplatz-1914647893/,5,2026-01-19T07:24:40.493145
"*** WUNDERSCHÖNE 3-ZIMMER DACHTERRASSENMAISONETTE IN TOPLAGE DES 3.BEZIRK *** | 1030 Wien, 03. Bezirk, Landstraße | 73 m² | 3 Zimmer | Terrasse, Dachterrasse | Maison Realitätenvermittlungs- und VerwaltungsgesmbH. | € 1.950,30",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/-wunderschoene-3-zimmer-dachterrassenmaisonette-in-toplage-des-3-bezirk-1365664533/,5,2026-01-19T07:24:40.507770
"Garconniere in 1120 - Nähe Meidlinger Hauptstrasse | 1120 Wien, 12. Bezirk, Meidling | 32 m² | Privat | € 760",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/garconniere-in-1120-naehe-meidlinger-hauptstrasse-1923682228/,5,2026-01-19T07:24:40.521684
"Charmante 2-Zimmer Dachgeschosswohnung bei Wilhelminenbergstraße | 1160 Wien, 16. Bezirk, Ottakring | 58 m² | 2 Zimmer | Terrasse, Dachterrasse | RAAB&RAAB Makler/Innen GmbH | € 1.097,03",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/charmante-2-zimmer-dachgeschosswohnung-bei-wilhelminenbergstrasse-986264340/,5,2026-01-19T07:24:40.537307
"Unglaubliche 3 Zimmer Designer Wohnung mit Balkon 67,52m2 | 1100 Wien, 10. Bezirk, Favoriten, Hasengasse | 58 m² | 3 Zimmer | Balkon | Privat | € 1.159,71",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/unglaubliche-3-zimmer-designer-wohnung-mit-balkon-67-52m2-2040165706/,5,2026-01-19T07:24:40.552681
"4 Zimmer Gemeindewohnung mit Loggia - Direktvergabe (Wiener Wohnen Vormerkschein 2020) | 1120 Wien, 12. Bezirk, Meidling, Sagedergasse 7-11 | 86 m² | 4 Zimmer | Loggia | Privat | € 882",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/4-zimmer-gemeindewohnung-mit-loggia-direktvergabe-wiener-wohnen-vormerkschein-2020-1949410865/,6,2026-01-19T07:24:47.954026
"Ready-to-live: Furnished city studio flat, excellent location | 1060 Wien, 06. Bezirk, Mariahilf, Mollardgasse | 45 m² | 1 Zimmer | Privat | € 1.770",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/ready-to-live-furnished-city-studio-flat-excellent-location-1543750254/,6,2026-01-19T07:24:47.995784
"Exklusive Gartenwohnung im Wildgarten - Erstbezug (1120 Wien) | 1120 Wien, 12. Bezirk, Meidling, Mona-Lisa-Steiner-Weg | 53 m² | 2 Zimmer | Terrasse, Garten | Privat | € 995",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/exklusive-gartenwohnung-im-wildgarten-erstbezug-1120-wien-1522610887/,6,2026-01-19T07:24:48.010917
"TOP aufgeteilte 2 Zimmer Wohnung | 1210 Wien, 21. Bezirk, Floridsdorf, Rittingergasse | 61 m² | 2 Zimmer | Balkon | Privat | € 1.200",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/top-aufgeteilte-2-zimmer-wohnung-1496163225/,6,2026-01-19T07:24:48.026780
"Kurrentgasse | Wunderschöner Altbaucharm im Herzen von Wien | exklusiver Liftzugang direkt in die Wohnung | 1010 Wien, 01. Bezirk, Innere Stadt | 152 m² | 5 Zimmer | Immoeko | € 2.691,36",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/kurrentgasse-wunderschoener-altbaucharm-im-herzen-von-wien-exklusiver-liftzugang-direkt-in-die-wohnung-1422564252/,6,2026-01-19T07:24:48.041721
"***ERSTBEZUG-2,5-Zimmer-Wohnung in begehrter Lage in 1010*** | 1010 Wien, 01. Bezirk, Innere Stadt | 70 m² | 2 Zimmer | SMI Immobilien eU. | € 1.789",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/-erstbezug-2-5-zimmer-wohnung-in-begehrter-lage-in-1010-1720910467/,6,2026-01-19T07:24:48.057235
"***3-Zimmer-Neubauwohnung mit separater Küche & Loggia*** | 1050 Wien, 05. Bezirk, Margareten | 76 m² | 3 Zimmer | Loggia | SMI Immobilien eU. | € 1.284,13",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/-3-zimmer-neubauwohnung-mit-separater-kueche-loggia-1193820418/,6,2026-01-19T07:24:48.073188
"Wundervolle 2-Zimmer Wohnung in toller Lage - Einbauküche inklusive - ab 01.04.2026 verfügbar! | 1120 Wien, 12. Bezirk, Meidling, Pohlgasse 26 | 39 m² | 2 Zimmer | Balkon | teamneunzehn-Gruppe | € 875",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/wundervolle-2-zimmer-wohnung-in-toller-lage-einbaukueche-inklusive-ab-01-04-2026-verfuegbar-971725279/,6,2026-01-19T07:24:48.088960
"TRAUMWOHNUNG MIT FERNBLICK, 3 TERRASSEN! | 1230 Wien, 23. Bezirk, Liesing | 150 m² | 3 Zimmer | Terrasse, Dachterrasse, Garten | Neumann Immobilien e.U | € 2.400",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1230-liesing/traumwohnung-mit-fernblick-3-terrassen-1860568129/,6,2026-01-19T07:24:48.105395
"Maisonette-Dachgeschosswohnung mit Lift auf beiden Ebenen, großzügigen Terrassenflächen & Tiefgaragenplatz | 1170 Wien, 17. Bezirk, Hernals | 157 m² | 5 Zimmer | Terrasse, Dachterrasse | von Alten Immobilientreuhand GmbH | € 3.649,78",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1170-hernals/maisonette-dachgeschosswohnung-mit-lift-auf-beiden-ebenen-grosszuegigen-terrassenflaechen-tiefgaragenplatz-2015607378/,6,2026-01-19T07:24:48.121259
"Traumhaft: Wohnen in Altbauvilla nahe Park & Wald! | 1170 Wien, 17. Bezirk, Hernals | 230 m² | 7 Zimmer | Terrasse | SIMPLICITY Immobilien GmbH | € 4.990",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1170-hernals/traumhaft-wohnen-in-altbauvilla-nahe-park-wald-800452120/,6,2026-01-19T07:24:48.136321
"3 - Zimmer Wohnung mit Dachterrasse | Nahe City I ruhige Innenhoflage | 1060 Wien, 06. Bezirk, Mariahilf | 88 m² | 3 Zimmer | Terrasse, Dachterrasse | Immoeko | € 1.874,75",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/3-zimmer-wohnung-mit-dachterrasse-nahe-city-i-ruhige-innenhoflage-1114442288/,6,2026-01-19T07:24:48.150731
"Provisionsfreie moderne, ruhige 2,5-Zimmer Wohnung nähe Hohe Warte mit Terrasse und Garagenplatz. | 1190 Wien, 19. Bezirk, Döbling | 60 m² | 2 Zimmer | Terrasse | Privat | € 1.285,53",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/provisionsfreie-moderne-ruhige-2-5-zimmer-wohnung-naehe-hohe-warte-mit-terrasse-und-garagenplatz-1050767931/,6,2026-01-19T07:24:48.167022
"3-Zimmer mit Garten // NEUBAU - JETZT bezugsfertig! | 1220 Wien, 22. Bezirk, Donaustadt, Am Freihof 1 / Wagramer Straße 146 | 96 m² | 3 Zimmer | Terrasse, Garten | Gewerblicher Anbieter | € 2.080,95",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/3-zimmer-mit-garten-neubau-jetzt-bezugsfertig-1149175120/,6,2026-01-19T07:24:48.182919
"!! 1180 - TOPLAGE! Nähe Semmelweisklinik / Parkanlage Herbeckstraße !! Sehr schöne und sehr gut aufgeteilte 4 Zimmer Neubauwohnung zu vermieten! | 1180 Wien, 18. Bezirk, Währing | 106 m² | 4 Zimmer | Rene Pöllmann Immobilien GmbH | € 1.672",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1180-waehring/-1180-toplage-naehe-semmelweisklinik-parkanlage-herbeckstrasse-sehr-schoene-und-sehr-gut-aufgeteilte-4-zimmer-neubauwohnung-zu-vermieten-1859530140/,6,2026-01-19T07:24:48.198158
"Moderne 4-Zimmer-DG-Wohnung mit hofseitigem Balkon | 1030 Wien, 03. Bezirk, Landstraße | 115 m² | 4 Zimmer | Balkon | PR-Immobilien | € 2.999,02",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/moderne-4-zimmer-dg-wohnung-mit-hofseitigem-balkon-1636841865/,6,2026-01-19T07:24:48.213515
"Direktvergabe Gemeindewohnung 2 Zimmer***NUR mit gültigem Wiener Wohnen Ticket für 2 Zimmer!!!*** | 1220 Wien, 22. Bezirk, Donaustadt, Rugierstraße | 55 m² | 2 Zimmer | Loggia | Privat | € 607",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/direktvergabe-gemeindewohnung-2-zimmer-nur-mit-gueltigem-wiener-wohnen-ticket-fuer-2-zimmer-1773679747/,6,2026-01-19T07:24:48.228144
"sonnige 2 Zimmer Altbaumiete, AKH - Nähe | 1180 Wien, 18. Bezirk, Währing | 78 m² | 2 Zimmer | Seefeld Immobilien GmbH | € 880",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1180-waehring/sonnige-2-zimmer-altbaumiete-akh-naehe-1260576766/,6,2026-01-19T07:24:48.242101
"Sonnige Wohnung im Trendviertel Ottakring | 1160 Wien, 16. Bezirk, Ottakring, Fröbelgasse | 42 m² | 2 Zimmer | Privat | € 890",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/sonnige-wohnung-im-trendviertel-ottakring-1229756323/,6,2026-01-19T07:24:48.255886
"Topsanierte Wohnung beim Schottenring - PROVISIONSFREI | 1020 Wien, 02. Bezirk, Leopoldstadt, Herminengasse | 57 m² | 2 Zimmer | Balkon | Privat | € 1.290",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/topsanierte-wohnung-beim-schottenring-provisionsfrei-1311454784/,6,2026-01-19T07:24:48.271015
"Exklusives Penthouse mit Terrasse, Weitblick & Tiefgarage // Exclusive Penthouse with Terrace, Panoramic Views & Underground Parking // | 1180 Wien, 18. Bezirk, Währing | 90 m² | 3 Zimmer | Terrasse | Valmacor Immobilientreuhand GmbH | € 3.150,68",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1180-waehring/exklusives-penthouse-mit-terrasse-weitblick-tiefgarage-exclusive-penthouse-with-terrace-panoramic-views-underground-parking-1810326506/,6,2026-01-19T07:24:48.286660
"++NEU++ Porzellangasse, Bestlage im Servitenviertel, 3-Zimmer | 1090 Wien, 09. Bezirk, Alsergrund, Porzellangasse | 85 m² | 3 Zimmer | Adonia Realitätenvermittlung GmbH | € 2.124,84",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/-neu-porzellangasse-bestlage-im-servitenviertel-3-zimmer-1813789219/,6,2026-01-19T07:24:48.302072
"Traumhafte Balkonwohnung plus Garage in nobler Lage wartet auf Sie. | 1190 Wien, 19. Bezirk, Döbling, Kaasgrabengasse | 118 m² | 3 Zimmer | Balkon | IC-Makler GmbH | € 2.300",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/traumhafte-balkonwohnung-plus-garage-in-nobler-lage-wartet-auf-sie-1173769938/,6,2026-01-19T07:24:48.317816
"90 m² - sehr guter Zustand, U-Bahn Nähe, 3 Zimmer, Ausrichtung Balkon und 2 Zimmer in den grünen Innenhof | 1130 Wien, 13. Bezirk, Hietzing, Mantlergasse 26 | 90 m² | 3 Zimmer | Balkon | Privat | € 1.450",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/90-m-sehr-guter-zustand-u-bahn-naehe-3-zimmer-ausrichtung-balkon-und-2-zimmer-in-den-gruenen-innenhof-1254411353/,6,2026-01-19T07:24:48.332641
"Sonnige 2-Zimmer Wohnung in schöner Umgebung! - nur 15 Minuten in die Innenstadt | 1110 Wien, 11. Bezirk, Simmering, Am Kanal | 49 m² | 2 Zimmer | Balkon | Privat | € 865",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1110-simmering/sonnige-2-zimmer-wohnung-in-schoener-umgebung-nur-15-minuten-in-die-innenstadt-1555059737/,6,2026-01-19T07:24:48.347633
"Provisionsfreie, helle 3-Zimmer-Wohnung mit Loggia - 95 m² - verfügbar ab ca. 15.03.2026 , keine WG | 1030 Wien, 03. Bezirk, Landstraße, Aspangstrasse | 95 m² | 3 Zimmer | Balkon | Privat | € 1.480",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/provisionsfreie-helle-3-zimmer-wohnung-mit-loggia-95-m-verfuegbar-ab-ca-15-03-2026-keine-wg-1535469938/,6,2026-01-19T07:24:48.362263
"Garten Wohnung | 1220 Wien, 22. Bezirk, Donaustadt, Hausfeldstrasse 165 / | 82 m² | 3 Zimmer | Garten | Privat | € 1.400",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/garten-wohnung-1434298011/,6,2026-01-19T07:24:48.377066
"Gumpendorfer Straße: 5-Zimmer-Maisonette mit Terrasse | 1060 Wien, 06. Bezirk, Mariahilf, Gumpendorfer Straße | 175 m² | 5 Zimmer | Terrasse, Dachterrasse | PR-Immobilien | € 2.820,53",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/gumpendorfer-strasse-5-zimmer-maisonette-mit-terrasse-1832599627/,6,2026-01-19T07:24:48.392328
"Superprojekt: ""Über den Baumwipfeln"" Top 47 - Wunderschöne 3 Zimmer + Balkon | 1100 Wien, 10. Bezirk, Favoriten | 70 m² | 3 Zimmer | Balkon, Loggia, Dachterrasse | Kuttenberger Makler GmbH | € 1.499",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/superprojekt-ueber-den-baumwipfeln-top-47-wunderschoene-3-zimmer-balkon-2026836256/,6,2026-01-19T07:24:48.408774
"Fully Furnished 3-Room Apartment in Sonnwendviertel - Balcony, Siemens Kitchen, Built-in Storage | 1100 Wien, 10. Bezirk, Favoriten, Bloch Bauer Promenade | 67 m² | 3 Zimmer | Balkon | Privat | € 1.550",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/fully-furnished-3-room-apartment-in-sonnwendviertel-balcony-siemens-kitchen-built-in-storage-1615941597/,7,2026-01-19T07:24:55.124976
"Zwei Zimmerneubauwohnung mit Tiefgargenplatz in Liesing! | 1230 Wien, 23. Bezirk, Liesing | 55 m² | 2 Zimmer | Lind Immobilien GmbH | € 919,60",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1230-liesing/zwei-zimmerneubauwohnung-mit-tiefgargenplatz-in-liesing-1141727946/,7,2026-01-19T07:24:55.138966
"NASCHMARKT - Nähe: Neue 2-Zimmer Wohnung mit Balkon in bester Lage | 1050 Wien, 05. Bezirk, Margareten, Rüdigergasse 20 | 46 m² | 2 Zimmer | Balkon | Privat | € 1.185,52",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/naschmarkt-naehe-neue-2-zimmer-wohnung-mit-balkon-in-bester-lage-1422206449/,7,2026-01-19T07:24:55.181528
"Kurzzeitvermietung im Servitenviertel nur von Februar bis Mai | 1090 Wien, 09. Bezirk, Alsergrund, Seegasse 2 | 56 m² | 2 Zimmer | Privat | € 1.000",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/kurzzeitvermietung-im-servitenviertel-nur-von-februar-bis-mai-1804728604/,7,2026-01-19T07:24:55.195991
"ERSTBEZUG - luxuriöse Dachgeschoßwohnung provisionsfrei über den Dächern Wiens | 1100 Wien, 10. Bezirk, Favoriten, Quaringasse | 100 m² | 4 Zimmer | Dachterrasse | Privat | € 2.690",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/erstbezug-luxurioese-dachgeschosswohnung-provisionsfrei-ueber-den-daechern-wiens-1125599738/,7,2026-01-19T07:24:55.211276
"Erstbezugs-2-Zimmer-Wohnung mit Balkon in zentraler Lage des 22. Bezirks | 1220 Wien, 22. Bezirk, Donaustadt | 52 m² | 2 Zimmer | Balkon | KNAUSS Immobilien & Investments | € 999",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/erstbezugs-2-zimmer-wohnung-mit-balkon-in-zentraler-lage-des-22-bezirks-2041729846/,7,2026-01-19T07:24:55.226434
"Ausgezeichnetes Ambiente - Top sanierte Wohnung in 1090 Wien | 1090 Wien, 09. Bezirk, Alsergrund, Liechtensteinstraße | 59 m² | 2 Zimmer | Privat | € 1.150",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/ausgezeichnetes-ambiente-top-sanierte-wohnung-in-1090-wien-1958509084/,7,2026-01-19T07:24:55.240914
"Erstbezug. Hochwertige Drei-Zimmer-Dachgeschoßwohnung mit Balkon - Sofort verfügbar -zu mieten in 1170 Wien | 1170 Wien, 17. Bezirk, Hernals | 78 m² | 3 Zimmer | Balkon | ÖRAG Immobilien Vermittlung GmbH | € 1.971,86",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1170-hernals/erstbezug-hochwertige-drei-zimmer-dachgeschosswohnung-mit-balkon-sofort-verfuegbar-zu-mieten-in-1170-wien-1147124339/,7,2026-01-19T07:24:55.256335
"(Direktvergabe) 2 1/2 Zimmer Gemeindewohnung in 1110 Wien | 1110 Wien, 11. Bezirk, Simmering | 70 m² | 2 Zimmer | Balkon | Privat | € 737,36",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1110-simmering/-direktvergabe-2-1-2-zimmer-gemeindewohnung-in-1110-wien-1261053402/,7,2026-01-19T07:24:55.270987
"Erstbezug. Hochwertige, klimatisierte Drei-Zimmer-Dachgeschoßwohnung mit Terrasse - sofort verfügbar -zu mieten in 1170 Wien | 1170 Wien, 17. Bezirk, Hernals | 71 m² | 3 Zimmer | Terrasse | ÖRAG Immobilien Vermittlung GmbH | € 1.784,48",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1170-hernals/erstbezug-hochwertige-klimatisierte-drei-zimmer-dachgeschosswohnung-mit-terrasse-sofort-verfuegbar-zu-mieten-in-1170-wien-1900731540/,7,2026-01-19T07:24:55.286183
"Urbanes Wohnen mit Blick ins Grüne - Willkommen im ... | 1020 Wien, 02. Bezirk, Leopoldstadt | 61 m² | 2 Zimmer | Terrasse, Balkon | ZUM Immobilienmanagement GmbH | € 1.750,01",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/urbanes-wohnen-mit-blick-ins-gruene-willkommen-im-1506007768/,7,2026-01-19T07:24:55.301299
"Direktvergabe vollmöblierte Gemeindewohnung im 23. Bezirk | 1230 Wien, 23. Bezirk, Liesing, Valentingasse | 47 m² | 2 Zimmer | Privat | € 483",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1230-liesing/direktvergabe-vollmoeblierte-gemeindewohnung-im-23-bezirk-843359977/,7,2026-01-19T07:24:55.315703
"Attraktive Loggia-Mietwohnung in 1190 Wien - Top-Anbindung & Erstklassige Infrastruktur! | 1190 Wien, 19. Bezirk, Döbling | 79 m² | 2 Zimmer | Loggia | RE/MAX Today | € 1.056,10",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/attraktive-loggia-mietwohnung-in-1190-wien-top-anbindung-erstklassige-infrastruktur-1249868808/,7,2026-01-19T07:24:55.330630
"ELEGANTE 4-ZIMMERWOHNUNG IN BESTLAGE - ERSTBEZUG NACH RENOVIERUNG! | 1030 Wien, 03. Bezirk, Landstraße | 134 m² | 4 Zimmer | RE/MAX Gold | € 2.845,96",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/elegante-4-zimmerwohnung-in-bestlage-erstbezug-nach-renovierung-1940855632/,7,2026-01-19T07:24:55.346075
"WOHNEN NÄHE ST. ANNA KINDERSPITAL! Brünnlbadgasse 14/7 | 1090 Wien, 09. Bezirk, Alsergrund | 60 m² | 2 Zimmer | IMMOcontract Immobilien Vermittlung GmbH | € 915,65",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/wohnen-naehe-st-anna-kinderspital-bruennlbadgasse-14-7-1431032636/,7,2026-01-19T07:24:55.361348
"Voll Ausgestattete Wohnung mit Blick auf den Siebenbrunnenplatz | 1050 Wien, 05. Bezirk, Margareten, Siebenbrunnenplatz | 43 m² | Privat | € 780",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/voll-ausgestattete-wohnung-mit-blick-auf-den-siebenbrunnenplatz-1542052673/,7,2026-01-19T07:24:55.375060
"2-Zi.-Erstbezug mit Loggia & Rooftop Pool | TOWER HOMES | 1220 Wien, 22. Bezirk, Donaustadt | 60 m² | 2 Zimmer | Balkon, Loggia | EHL Immobilien GmbH | € 1.590",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/2-zi-erstbezug-mit-loggia-rooftop-pool-tower-homes-1461942061/,7,2026-01-19T07:24:55.390343
