raw_text,link,page_found,scrape_timestamp,price,size,rooms,district,has_balkon,has_terrasse,is_neubau,is_furnished,has_outdoor,floor,is_temporary,price_per_m2,snapshot_date,fingerprint
"3 ZIMMER | BALKON | VIENNA TWENTYTWO | ERSTBEZUG IN DER NEUEN DONAUSTADT | MIETBEGINN AB 1. APRIL | 1220 Wien, 22. Bezirk, Donaustadt, Dr.-Adolf-Schärf-Platz 10 | 75 m² | 3 Zimmer | Balkon, Loggia | OPTIN Immobilien GmbH | € 1.954,99",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/3-zimmer-balkon-vienna-twentytwo-erstbezug-in-der-neuen-donaustadt-mietbeginn-ab-1-april-984056839/,3,2026-01-13T10:50:33.295049,1954.99,75.0,3.0,1220.0,,,0,0,1,,,26.06653333333333,2026-01-13,f795e303e2
"Geräumige Wohnung mit gute Verkehrsanbindung | 1110 Wien, 11. Bezirk, Simmering, Hauffgasse | 83 m² | 3 Zimmer | Privat | € 1.450",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1110-simmering/geraeumige-wohnung-mit-gute-verkehrsanbindung-1141653658/,4,2026-01-13T10:50:40.746569,1450.0,83.0,3.0,1110.0,,,0,0,0,,,17.46987951807229,2026-01-13,2c0486cb5f
"Groß-Enzersdorfer Straße 66-72 Top 19 | 1220 Wien, 22. Bezirk, Donaustadt, Groß Enzersdorfer Straße 70/3 | 89 m² | 4 Zimmer | Balkon, Garten | ARWAG Immobilientreuhand Gesellschaft m.b.H. | € 1.550",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/gross-enzersdorfer-strasse-66-72-top-19-1110983265/,1,2026-01-13T10:50:17.807857,1550.0,89.0,4.0,1220.0,,,0,0,1,,,17.415730337078653,2026-01-13,49a7bc5374
"BALKON | 2 ZIMMER | ERSTBEZUG | MIETBEGINN AB 1. APRIL 2026 | VIENNA TWENTYTWO | 1220 Wien, 22. Bezirk, Donaustadt, Dr.-Adolf-Schärf-Platz 10 | 60 m² | 2 Zimmer | Balkon, Loggia | OPTIN Immobilien GmbH | € 1.464,99",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/balkon-2-zimmer-erstbezug-mietbeginn-ab-1-april-2026-vienna-twentytwo-1819227562/,1,2026-01-13T10:50:17.774047,1464.99,60.0,2.0,1220.0,,,0,0,1,,,24.4165,2026-01-13,6284ed7cce
"HELLE 2-ZIMMER DG WOHNUNG MIT eigener TERRASSE und GARTENNUTZUNG | 1100 Wien, 10. Bezirk, Favoriten, Muhrengasse 53 | 47 m² | 2 Zimmer | Terrasse | s REAL - Wien | € 849,39",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/helle-2-zimmer-dg-wohnung-mit-eigener-terrasse-und-gartennutzung-2057074974/,3,2026-01-13T10:50:33.395264,849.39,47.0,2.0,1100.0,,,0,0,1,,,18.072127659574463,2026-01-13,f2e5883bc4
"Termine bitte online buchen (Link steht im Text) | 1160 Wien, 16. Bezirk, Ottakring, Maroltingergasse 61 | 46 m² | 2 Zimmer | Lind Immobilien GmbH | € 599",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/termine-bitte-online-buchen-link-steht-im-text-1673835622/,3,2026-01-13T10:50:33.259254,599.0,46.0,2.0,1160.0,,,0,0,0,,,13.021739130434783,2026-01-13,932f05bd15
"Schöne Altbauwohnung in TOP City-Lage | 1010 Wien, 01. Bezirk, Innere Stadt, Lugeck 7 | 162 m² | 4 Zimmer | vienna immobilien | € 3.695",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/schoene-altbauwohnung-in-top-city-lage-1801470459/,1,2026-01-13T10:50:17.475429,3695.0,162.0,4.0,1010.0,,,0,0,0,,,22.80864197530864,2026-01-13,2b9c33940f
"Eiswerkstraße 3, 1220 Wien | 1220 Wien, 22. Bezirk, Donaustadt, Eiswerkstraße 3 | 57 m² | 2 Zimmer | Terrasse, Balkon | Haring Group Bauträger GmbH | € 1.249",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/eiswerkstrasse-3-1220-wien-1699675239/,1,2026-01-13T10:50:17.440067,1249.0,57.0,2.0,1220.0,,,0,0,1,,,21.912280701754387,2026-01-13,d07d277348
"DC FLATS - Erstbezug mit 14 m² Terrasse: Wohnen, das gut tut. | 1220 Wien, 22. Bezirk, Donaustadt | 45 m² | 1 Zimmer | Terrasse | Hubner Immobilien | € 995",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/dc-flats-erstbezug-mit-14-m-terrasse-wohnen-das-gut-tut-906722528/,8,2026-01-13T10:51:10.629846,995.0,14.0,1.0,1220.0,,,0,0,1,,,71.07142857142857,2026-01-13,0f3854b957
"Blueground ID146, Innere Stadt | 1010 Wien, 01. Bezirk, Innere Stadt, Biberstraße 26 | 131 m² | 4 Zimmer | Balkon | Blueground Austria GmbH | € 3.925",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/blueground-id146-innere-stadt-1039396869/,8,2026-01-13T10:51:10.612477,3925.0,131.0,4.0,1010.0,,,0,0,1,,,29.9618320610687,2026-01-13,8a90e0fc18
"Traumhafte 3,5-Zimmer-Wohnung - ideal für 3 Studierende | 1160 Wien, 16. Bezirk, Ottakring, Spechbachergasse | 86 m² | 4 Zimmer | Privat | € 1.250",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/traumhafte-3-5-zimmer-wohnung-ideal-fuer-3-studierende-984461694/,8,2026-01-13T10:51:10.566355,1250.0,86.0,4.0,1160.0,,,0,0,0,,,14.534883720930232,2026-01-13,87e3ed7c7f
"Blueground ID236, Mariahilf | 1060 Wien, 06. Bezirk, Mariahilf, Sandwirtgasse 12 | 40 m² | 2 Zimmer | Balkon | Blueground Austria GmbH | € 1.595",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/blueground-id236-mariahilf-815971795/,8,2026-01-13T10:51:10.549694,1595.0,40.0,2.0,1060.0,,,0,0,1,,,39.875,2026-01-13,bc81ce2962
"1 Zimmer in WG Wohnung | 1080 Wien, 08. Bezirk, Josefstadt, Hernalser Gürtel 16/15 | 96 m² | 4 Zimmer | Privat | € 520",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1080-josefstadt/1-zimmer-in-wg-wohnung-1821320299/,7,2026-01-13T10:51:04.158781,520.0,96.0,1.0,1080.0,,,0,0,0,,,5.416666666666667,2026-01-13,cffae73032
"Ankommen & wohlfühlen: 2 Zimmer in zentraler Lage in 1150 Wien! | 1150 Wien, 15. Bezirk, Rudolfsheim-Fünfhaus, Gebrüder-Lang-Gasse 1 | 49 m² | 2 Zimmer | teamneunzehn-Gruppe | € 954,23",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1150-rudolfsheim-fuenfhaus/ankommen-wohlfuehlen-2-zimmer-in-zentraler-lage-in-1150-wien-1527178622/,8,2026-01-13T10:51:10.918956,954.23,49.0,2.0,1150.0,,,0,0,0,,,19.47408163265306,2026-01-13,1584080634
"Helle 2-Zimmer-Wohnung in ruhiger Seitengassenlage - sofort beziehbar. - WOHNTRAUM | 1150 Wien, 15. Bezirk, Rudolfsheim-Fünfhaus, Gebrüder-Lang-Gasse 1 | 49 m² | 2 Zimmer | teamneunzehn-Gruppe | € 942,91",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1150-rudolfsheim-fuenfhaus/helle-2-zimmer-wohnung-in-ruhiger-seitengassenlage-sofort-beziehbar-wohntraum-1132038822/,8,2026-01-13T10:51:10.935089,942.91,49.0,2.0,1150.0,,,0,0,0,,,19.2430612244898,2026-01-13,0a5b290367
"Sehr schöne 2 Zimmerwohnung in sehr guter Lage in 1020 Wien | 1020 Wien, 02. Bezirk, Leopoldstadt, Rotenkreuzgasse | 52 m² | 2 Zimmer | Balkon | Privat | € 1.250",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/sehr-schoene-2-zimmerwohnung-in-sehr-guter-lage-in-1020-wien-1646574844/,8,2026-01-13T10:51:10.951178,1250.0,52.0,2.0,1020.0,,,0,0,1,,,24.03846153846154,2026-01-13,9fc62b503c
"Wohnen nahe dem Schlosspark Schönbrunn: 2-Zimmer inkl. Einbauküche und Loggia - ab 01.02. beziehbar! | 1140 Wien, 14. Bezirk, Penzing, Linzer Straße 169 | 55 m² | 2 Zimmer | Loggia | teamneunzehn-Gruppe | € 1.091,23",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/wohnen-nahe-dem-schlosspark-schoenbrunn-2-zimmer-inkl-einbaukueche-und-loggia-ab-01-02-beziehbar-1686466072/,8,2026-01-13T10:51:10.983245,1091.23,55.0,2.0,1140.0,,,0,1,1,,,19.840545454545456,2026-01-13,7d665d4112
"Maisonnette 3 Zimmer in der Donau City INKL. WARMWASSER & FERNWÄRME & Garage | 1220 Wien, 22. Bezirk, Donaustadt, Leonard-Bernstein-Straße 4-6 | 80 m² | 3 Zimmer | Privat | € 1.580",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/maisonnette-3-zimmer-in-der-donau-city-inkl-warmwasser-fernwaerme-garage-2090551590/,9,2026-01-13T10:51:18.622292,1580.0,80.0,3.0,1220.0,,,0,0,0,,,19.75,2026-01-13,e776231a39
"Erstbezug - Coole 2 Zimmer Wohnung mit außergewöhnlicher Dachterrasse | 1120 Wien, 12. Bezirk, Meidling | 56 m² | 2 Zimmer | Terrasse, Dachterrasse | 77 BRICKMENT | € 1.395,35",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/erstbezug-coole-2-zimmer-wohnung-mit-aussergewoehnlicher-dachterrasse-1970156304/,9,2026-01-13T10:51:18.606602,1395.35,56.0,2.0,1120.0,,,0,0,1,,,24.916964285714283,2026-01-13,eb48127e7d
"Exquisite 3-room apartment with balcony for rent in 1090 Vienna | 1090 Wien, 09. Bezirk, Alsergrund, Säulengasse 6 | 80 m² | 3 Zimmer | Balkon | Privat | € 1.695",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/exquisite-3-room-apartment-with-balcony-for-rent-in-1090-vienna-806685801/,9,2026-01-13T10:51:18.589541,1695.0,80.0,3.0,1090.0,,,0,0,1,,,21.1875,2026-01-13,26696932b2
"Moderne 3-Zimmer-Wohnung mit neuer Küche am Modenapark - zu mieten in 1030 Wien | 1030 Wien, 03. Bezirk, Landstraße | 117 m² | 3 Zimmer | ÖRAG Immobilien Vermittlung GmbH | € 1.995",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/moderne-3-zimmer-wohnung-mit-neuer-kueche-am-modenapark-zu-mieten-in-1030-wien-1061592292/,9,2026-01-13T10:51:18.572385,1995.0,117.0,3.0,1030.0,,,0,1,0,,,17.05128205128205,2026-01-13,70e04669d4
"KAY - TRAUMHAFTE WOHNUNGEN IN DONAUNÄHE - HERVORRAGENDE INFRASTRUKTUR | 1200 Wien, 20. Bezirk, Brigittenau, Engerthstraße 61-63 | 64 m² | 2 Zimmer | Balkon, Loggia, Dachterrasse | teamneunzehn-Gruppe | € 1.179",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/kay-traumhafte-wohnungen-in-donaunaehe-hervorragende-infrastruktur-951625050/,9,2026-01-13T10:51:18.555475,1179.0,64.0,2.0,1200.0,,,0,0,1,,,18.421875,2026-01-13,97bc27bc3c
"Penthouse apartment without sloping ceilings - Prime location near the stock exchange and Rudolfsplatz | 1010 Wien, 01. Bezirk, Innere Stadt | 117 m² | 4 Zimmer | Terrasse, Balkon | Spiegelfeld Immobilien GmbH | € 3.110",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/penthouse-apartment-without-sloping-ceilings-prime-location-near-the-stock-exchange-and-rudolfsplatz-1699826698/,9,2026-01-13T10:51:18.538245,3110.0,117.0,4.0,1010.0,,,0,0,1,,,26.581196581196583,2026-01-13,98ee4c43cb
"Wunderschöne Wohnung voll möbliert mit Loggia / Neubau / Top Lage mit Garagenplatz | 1030 Wien, 03. Bezirk, Landstraße, Anna Hand Weg | 60 m² | 2 Zimmer | Balkon, Loggia | Privat | € 1.224,54",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/wunderschoene-wohnung-voll-moebliert-mit-loggia-neubau-top-lage-mit-garagenplatz-921171645/,9,2026-01-13T10:51:18.502584,1224.54,60.0,2.0,1030.0,,,1,1,1,,,20.409,2026-01-13,e10ee8bc2f
"Moderne 1-Zimmer Wohnung - ab 01.02.2026 | 1130 Wien, 13. Bezirk, Hietzing, Sankt Veit-Gasse | 45 m² | 1 Zimmer | Garten | Privat | € 800",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/moderne-1-zimmer-wohnung-ab-01-02-2026-1295684556/,9,2026-01-13T10:51:18.485901,800.0,45.0,1.0,1130.0,,,0,0,1,,,17.77777777777778,2026-01-13,67a3fb2886
"Großräumige 2 Zimmer Neubauwohnung - zwischen Matzleinsdorfer Platz und Waldmüllerpark | 1100 Wien, 10. Bezirk, Favoriten | 67 m² | 2 Zimmer | IMMO AGENCY GmbH | € 1.147,78",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/grossraeumige-2-zimmer-neubauwohnung-zwischen-matzleinsdorfer-platz-und-waldmuellerpark-1963294532/,1,2026-01-13T10:50:17.423581,1147.78,67.0,2.0,1100.0,,,1,0,0,,,17.131044776119403,2026-01-13,05439c0862
"4 Zimmerwohnung mit Balkon - Nahe Rochusgasse | 1030 Wien, 03. Bezirk, Landstraße, Hießgasse | 104 m² | 4 Zimmer | Balkon | Immobiliaris GmbH | € 1.695",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/4-zimmerwohnung-mit-balkon-nahe-rochusgasse-1730458135/,1,2026-01-13T10:50:17.340876,1695.0,104.0,4.0,1030.0,,,0,0,1,,,16.298076923076923,2026-01-13,c2b603355f
"Charmante 2-Zimmer-Wohnung in 1050 Wien - modern, hell und zentral | 1050 Wien, 05. Bezirk, Margareten | 52 m² | 2 Zimmer | Brunhilde Körbler Immobilien | € 1.050",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/charmante-2-zimmer-wohnung-in-1050-wien-modern-hell-und-zentral-984258599/,1,2026-01-13T10:50:17.358692,1050.0,52.0,2.0,1050.0,,,0,0,0,,,20.192307692307693,2026-01-13,b108fca306
"3-Zimmer-Wohnung mit hofseitigem Westbalkon in 1050 Wien | 1050 Wien, 05. Bezirk, Margareten | 72 m² | 3 Zimmer | Balkon | Brunhilde Körbler Immobilien | € 1.550",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/3-zimmer-wohnung-mit-hofseitigem-westbalkon-in-1050-wien-1638423745/,1,2026-01-13T10:50:17.406637,1550.0,72.0,3.0,1050.0,,,0,0,1,,,21.52777777777778,2026-01-13,f8be489a9b
"Design-Terrassen-Wohnung im Börseviertel, zu mieten in 1010 Wien | 1010 Wien, 01. Bezirk, Innere Stadt | 223 m² | 6 Zimmer | Terrasse | ÖRAG Immobilien Vermittlung GmbH | € 4.695",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/design-terrassen-wohnung-im-boerseviertel-zu-mieten-in-1010-wien-906275870/,4,2026-01-13T10:50:40.762956,4695.0,223.0,6.0,1010.0,,,0,0,1,,,21.053811659192824,2026-01-13,ee56bcc8b9
"2-Zimmer Gemeindewohnung | 1210 Wien, 21. Bezirk, Floridsdorf | 53 m² | 2 Zimmer | Loggia | Privat | € 570",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/2-zimmer-gemeindewohnung-1981723534/,4,2026-01-13T10:50:40.794366,570.0,53.0,2.0,1210.0,,,0,0,1,,,10.754716981132075,2026-01-13,19bdb8a182
"Miete: 3-Zimmer Dachgeschosswohnung mit 4 Terrassen | 1100 Wien | 1100 Wien, 10. Bezirk, Favoriten | 83 m² | 3 Zimmer | Terrasse, Balkon | Avana Real Estate GmbH | € 1.936,77",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/miete-3-zimmer-dachgeschosswohnung-mit-4-terrassen-1100-wien-2137451623/,1,2026-01-13T10:50:17.458309,1936.77,83.0,3.0,1100.0,,,0,0,1,,,23.33457831325301,2026-01-13,61a1a8c07e
"Mietwohnung im Dachgeschoss mit Terrasse | 1030 Wien, 03. Bezirk, Landstraße | 39 m² | Terrasse | Invest-Real Immobilientreuhänder GmbH | € 800",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/mietwohnung-im-dachgeschoss-mit-terrasse-1165782158/,8,2026-01-13T10:51:10.998917,800.0,39.0,,1030.0,,,0,0,1,,,20.512820512820515,2026-01-13,bebca7bfe3
"IU | Traumhafte 3-Zimmer Wohnung mit atemberaubender 144 m² großen Terrasse | 1030 Wien, 03. Bezirk, Landstraße, Wehleweg | 108 m² | 3 Zimmer | Terrasse, Loggia, Garten | EDEX Immobilien GmbH | € 2.799",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/iu-traumhafte-3-zimmer-wohnung-mit-atemberaubender-144-m-grossen-terrasse-1299603159/,8,2026-01-13T10:51:11.031964,2799.0,144.0,3.0,1030.0,,,0,0,1,,,19.4375,2026-01-13,507e30f36b
"32m2 große, ruhige Garconniere in der Alszeile (Blick in den Stiftsgarten) | 1170 Wien, 17. Bezirk, Hernals, Alszeile | 32 m² | 1 Zimmer | Privat | € 598,58",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1170-hernals/32m2-grosse-ruhige-garconniere-in-der-alszeile-blick-in-den-stiftsgarten-2077862628/,8,2026-01-13T10:51:11.084615,598.58,32.0,1.0,1170.0,,,0,0,1,,,18.705625,2026-01-13,406140be29
"KAY - TRAUMHAFTE WOHNUNGEN IN DONAUNÄHE - HERVORRAGENDE INFRASTRUKTUR | 1200 Wien, 20. Bezirk, Brigittenau, Engerthstraße 61-63 | 77 m² | 3 Zimmer | Balkon, Loggia, Dachterrasse | teamneunzehn-Gruppe | € 1.529",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/kay-traumhafte-wohnungen-in-donaunaehe-hervorragende-infrastruktur-1550099105/,8,2026-01-13T10:51:11.101922,1529.0,77.0,3.0,1200.0,,,0,0,1,,,19.857142857142858,2026-01-13,c5f563d649
"KAY - TRAUMHAFTE WOHNUNGEN IN DONAUNÄHE - HERVORRAGENDE INFRASTRUKTUR | 1200 Wien, 20. Bezirk, Brigittenau, Engerthstraße 61-63 | 77 m² | 3 Zimmer | Balkon, Loggia, Dachterrasse | teamneunzehn-Gruppe | € 1.499",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/kay-traumhafte-wohnungen-in-donaunaehe-hervorragende-infrastruktur-1800718425/,9,2026-01-13T10:51:18.403414,1499.0,77.0,3.0,1200.0,,,0,0,1,,,19.467532467532468,2026-01-13,9c478c1956
"Grünblick beim Stadion | 1020 Wien, 02. Bezirk, Leopoldstadt, Meiereistraße | 64 m² | 2 Zimmer | Terrasse, Dachterrasse | PR-Immobilien | € 1.880",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/gruenblick-beim-stadion-1856251199/,9,2026-01-13T10:51:18.420743,1880.0,64.0,2.0,1020.0,,,0,0,1,,,29.375,2026-01-13,0932c55a03
"Helle 3-Zimmer DG Wohnung mit Terrasse | 1170 Wien, 17. Bezirk, Hernals, Andergasse 1a | 60 m² | 3 Zimmer | Dachterrasse | Privat | € 1.020",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1170-hernals/helle-3-zimmer-dg-wohnung-mit-terrasse-1303986925/,9,2026-01-13T10:51:18.469170,1020.0,60.0,3.0,1170.0,,,0,0,1,,,17.0,2026-01-13,39a1703da4
"3 Zimmer DG-Wohnung mit zwei Terrassen und Top Infrastruktur | 1140 Wien, 14. Bezirk, Penzing | 67 m² | 3 Zimmer | Terrasse | RE/MAX Emotion | € 1.064,29",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/3-zimmer-dg-wohnung-mit-zwei-terrassen-und-top-infrastruktur-859326424/,8,2026-01-13T10:51:11.015219,1064.29,67.0,3.0,1140.0,,,0,0,1,,,15.884925373134328,2026-01-13,7c184844f7
"Komplett sanierte 2-Zimmer-Wohnung mit Loggia | 1160 Wien, 16. Bezirk, Ottakring | 53 m² | 2 Zimmer | Terrasse, Loggia | THOMAS Immobilientreuhand GmbH | € 1.150",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/komplett-sanierte-2-zimmer-wohnung-mit-loggia-1820191961/,8,2026-01-13T10:51:10.645659,1150.0,53.0,2.0,1160.0,,,0,0,1,,,21.69811320754717,2026-01-13,e441924675
"Sky-High Sophistication - 37th Floor Danube Flats with Breathtaking Views | 1220 Wien, 22. Bezirk, Donaustadt | 30 m² | 1 Zimmer | Balkon | Boom Living GmbH & Co KG | € 1.307,19",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/sky-high-sophistication-37th-floor-danube-flats-with-breathtaking-views-2073457634/,3,2026-01-13T10:50:33.242870,1307.19,30.0,1.0,1220.0,,,0,0,1,,,43.573,2026-01-13,11ab6cd988
"Außergewöhnliche Galerie-Wohnung mit Garten nähe U4 Braunschweiggasse | 1140 Wien, 14. Bezirk, Penzing, Penzinger Straße | 70 m² | 2 Zimmer | Garten | EDEX Immobilien GmbH | € 1.199",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/aussergewoehnliche-galerie-wohnung-mit-garten-naehe-u4-braunschweiggasse-925772780/,3,2026-01-13T10:50:33.209456,1199.0,70.0,2.0,1140.0,,,0,0,1,,,17.12857142857143,2026-01-13,7221378f9c
"Blueground ID27, Neubau | 1070 Wien, 07. Bezirk, Neubau, Halbgasse 25 | 50 m² | 1 Zimmer | Blueground Austria GmbH | € 1.385",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1070-neubau/blueground-id27-neubau-1244108899/,2,2026-01-13T10:50:25.469908,1385.0,50.0,1.0,1070.0,,,1,0,0,,,27.7,2026-01-13,db104688e4
"Architekten-Wohlfühl-Reihenhaus/ Wohnung für 1-2 | 1230 Wien, 23. Bezirk, Liesing | 79 m² | 2 Zimmer | Terrasse, Garten | RE/MAX First | € 1.650",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1230-liesing/architekten-wohlfuehl-reihenhaus-wohnung-fuer-1-2-1532279161/,2,2026-01-13T10:50:25.436895,1650.0,79.0,2.0,1230.0,,,0,0,1,,,20.88607594936709,2026-01-13,75759a5ae3
"3-Zimmer // NEUBAU - JETZT bezugsfertig! | 1220 Wien, 22. Bezirk, Donaustadt, Am Freihof 1 / Wagramer Straße 146 | 97 m² | 3 Zimmer | Balkon | Gewerblicher Anbieter | € 2.050,84",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/3-zimmer-neubau-jetzt-bezugsfertig-1684046375/,3,2026-01-13T10:50:33.065407,2050.84,97.0,3.0,1220.0,,,1,0,1,,,21.14268041237113,2026-01-13,19e1cf19b0
"Dachgeschoss in bestem Zustand, 3,5 Zimmer in Ruhelage, große Terrasse. | 1120 Wien, 12. Bezirk, Meidling, Hallensteingasse | 80 m² | 4 Zimmer | Terrasse, Dachterrasse | RE/MAX First | € 1.760,81",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/dachgeschoss-in-bestem-zustand-3-5-zimmer-in-ruhelage-grosse-terrasse-883761887/,2,2026-01-13T10:50:25.420066,1760.81,80.0,5.0,1120.0,,,0,0,1,,,22.010125,2026-01-13,0408a7dbf2
"Großzügige 4-Zimmer-Wohnung mit idealer Aufteilung | 1190 Wien, 19. Bezirk, Döbling | 99 m² | 4 Zimmer | Balkon | RE/MAX First | € 2.670",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/grosszuegige-4-zimmer-wohnung-mit-idealer-aufteilung-1887417012/,2,2026-01-13T10:50:25.403035,2670.0,99.0,4.0,1190.0,,,0,0,1,,,26.96969696969697,2026-01-13,e4686a213a
"Dachwohnung 77m2 mit Lift Infrarotheizung. | 1120 Wien, 12. Bezirk, Meidling, Dörfelstrasse | 77 m² | 3 Zimmer | Privat | € 965",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/dachwohnung-77m2-mit-lift-infrarotheizung-1328880261/,2,2026-01-13T10:50:25.385914,965.0,77.0,3.0,1120.0,,,0,0,0,,,12.532467532467532,2026-01-13,625fd798ee
"Tolles 4-Zimmer DG mit 2 Terrassen und schönem Blick - alles auf einer Ebene - in Toplage, 1040! | 1040 Wien, 04. Bezirk, Wieden | 160 m² | 4 Zimmer | Terrasse | HERZEL Immobilien e.U. | € 4.379,96",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1040-wieden/tolles-4-zimmer-dg-mit-2-terrassen-und-schoenem-blick-alles-auf-einer-ebene-in-toplage-1040-1524570441/,2,2026-01-13T10:50:25.369246,4379.96,160.0,4.0,1040.0,,,0,0,1,,,27.37475,2026-01-13,2325a759a7
"Attraktive 4-Zimmer-DG-Maisonette am Lorenz-Bayer-Park mit zwei Balkonen | 1170 Wien, 17. Bezirk, Hernals | 87 m² | 4 Zimmer | Balkon | EDEX Immobilien GmbH | € 1.562,18",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1170-hernals/attraktive-4-zimmer-dg-maisonette-am-lorenz-bayer-park-mit-zwei-balkonen-1903611173/,2,2026-01-13T10:50:25.353044,1562.18,87.0,4.0,1170.0,,,0,0,1,,,17.956091954022988,2026-01-13,cdb95d2598
"Kompakte 2-Zimmerwohnung im 1. Stock mit Garten & Terrasse | 1160 Wien, 16. Bezirk, Ottakring, Römergasse 59 | 49 m² | 2 Zimmer | Balkon, Dachterrasse, Garten | Ulreich Bauträger GmbH | € 895",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/kompakte-2-zimmerwohnung-im-1-stock-mit-garten-terrasse-790847544/,2,2026-01-13T10:50:25.306580,895.0,49.0,2.0,1160.0,,,0,0,1,,,18.26530612244898,2026-01-13,fbe3ca374c
"Erstbezug mit Terrasse: Schöner 1,5-Zimmer-Neubau in 1190 Wien | 1190 Wien, 19. Bezirk, Döbling | 52 m² | 1 Zimmer | Terrasse | EDEX Immobilien GmbH | € 1.399",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/erstbezug-mit-terrasse-schoener-1-5-zimmer-neubau-in-1190-wien-1128519105/,2,2026-01-13T10:50:25.290521,1399.0,52.0,1.0,1190.0,,,1,0,1,,,26.90384615384616,2026-01-13,a80e142790
