raw_text,link,page_found,scrape_timestamp,price,size,rooms,district,has_balkon,has_terrasse,is_neubau,is_furnished,listing_id,scrape_date,status,first_seen,last_seen,days_on_market,price_change,price_change_pct
"Einzigartige Lebensqualität ""Über den Linden"" | 1070 Wien, 07. Bezirk, Neubau, Lindengasse 54 | 52 m² | 2 Zimmer | Loggia | IMV Makler GmbH | € 1.518,98",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1070-neubau/einzigartige-lebensqualitaet-ueber-den-linden-2043502403/,4,2026-01-12T22:55:09.406156,1518.98,52.0,2.0,1070.0,0.0,0.0,1.0,0.0,17e130a2a9f4,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"1-Zimmer-Dachgeschosswohnung in zentraler Lage, nächst Ungargasse! | 1030 Wien, 03. Bezirk, Landstraße, Rennweg 57 | 35 m² | 1 Zimmer | IMV Makler GmbH | € 745,24",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/1-zimmer-dachgeschosswohnung-in-zentraler-lage-naechst-ungargasse-841879537/,4,2026-01-12T22:55:09.426466,745.24,35.0,1.0,1030.0,0.0,0.0,0.0,0.0,ab0e8554cb34,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"2-Zimmer-Altbaujuwel im ausgebauten Dachgeschoss - mit Dachterrasse und in TOP LAGE! | 1080 Wien, 08. Bezirk, Josefstadt, Josefstädter Straße 103 | 65 m² | 2 Zimmer | Terrasse, Dachterrasse | IMV Makler GmbH | € 1.430,06",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1080-josefstadt/2-zimmer-altbaujuwel-im-ausgebauten-dachgeschoss-mit-dachterrasse-und-in-top-lage-885986155/,4,2026-01-12T22:55:09.447607,1508.967588510994,65.0,2.0,1080.0,0.0,1.0,0.0,0.0,462950ed94c7,2026-01-13 08:20:10.566193,price_changed,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,78.90758851099395,5.517781667272279
"Wien-Landstraße: Wohnung 3 Zimmer in Innenstadtnähe zu vermieten | 1030 Wien, 03. Bezirk, Landstraße | 80 m² | 3 Zimmer | Privat | € 1.750",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/wien-landstrasse-wohnung-3-zimmer-in-innenstadtnaehe-zu-vermieten-1084871088/,4,2026-01-12T22:55:09.499976,1750.0,80.0,3.0,1030.0,0.0,0.0,0.0,0.0,c25656d87a0f,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Lichtdurchflutete 2-Zimmer Wohnung in 1220 Wien - ab 01.04.2026 verfügbar! | 1220 Wien, 22. Bezirk, Donaustadt, Kaisermühlenstraße 8 | 43 m² | 2 Zimmer | Terrasse, Loggia, Garten | teamneunzehn-Gruppe | € 1.014,99",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/lichtdurchflutete-2-zimmer-wohnung-in-1220-wien-ab-01-04-2026-verfuegbar-1141652840/,5,2026-01-12T22:55:15.809477,1014.99,43.0,2.0,1220.0,0.0,1.0,0.0,0.0,838c8c4aa1a4,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Wohnen auf Zeit | 1180 Wien, 18. Bezirk, Währing | 47 m² | 2 Zimmer | Privat | € 950",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1180-waehring/wohnen-auf-zeit-1537038318/,5,2026-01-12T22:55:15.830025,985.1039295502916,47.0,2.0,1180.0,0.0,0.0,0.0,0.0,e840709f32df,2026-01-13 08:20:10.566193,price_changed,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,35.10392955029158,3.695150478978061
"EFFENBERGPLATZ - WOHNGENUSS NAHE DER DONAU - VIELE EXTRAS ZUM WOHLFÜHLEN. - WOHNTRAUM | Neubauprojekt | 1220 Wien, 22. Bezirk, Donaustadt, Kaisermühlenstraße 8 | teamneunzehn-Gruppe | ab € 1.014,99",https://www.willhaben.at/iad/immobilien/d/neubauprojekt/wien/wien-1220-donaustadt/effenbergplatz-wohngenuss-nahe-der-donau-viele-extras-zum-wohlfuehlen-wohntraum-1822470403/,5,2026-01-12T22:55:15.885472,1014.99,,,1220.0,0.0,0.0,1.0,0.0,7494a025ffb3,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Dachgeschosswohnung für kleine Familien/2er WG/ Pärchen mit Geminschaftsgarten und 3,5 Zimmern | 1140 Wien, 14. Bezirk, Penzing, Felbigergasse | 93 m² | 3 Zimmer | Garten | Privat | € 1.499",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/dachgeschosswohnung-fuer-kleine-familien-2er-wg-paerchen-mit-geminschaftsgarten-und-3-5-zimmern-1535472516/,5,2026-01-12T22:55:15.916355,1499.0,93.0,5.0,1140.0,0.0,0.0,0.0,0.0,88eca49870df,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Ankommen & wohlfühlen: 2 Zimmer in zentraler Lage in 1150 Wien! | 1150 Wien, 15. Bezirk, Rudolfsheim-Fünfhaus, Gebrüder-Lang-Gasse 1 | 49 m² | 2 Zimmer | teamneunzehn-Gruppe | € 954,23",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1150-rudolfsheim-fuenfhaus/ankommen-wohlfuehlen-2-zimmer-in-zentraler-lage-in-1150-wien-1527178622/,5,2026-01-12T22:55:15.936766,954.23,49.0,2.0,1150.0,0.0,0.0,0.0,0.0,27cd3ad1d7f1,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Helle 2-Zimmer-Wohnung in ruhiger Seitengassenlage - sofort beziehbar. - WOHNTRAUM | 1150 Wien, 15. Bezirk, Rudolfsheim-Fünfhaus, Gebrüder-Lang-Gasse 1 | 49 m² | 2 Zimmer | teamneunzehn-Gruppe | € 942,91",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1150-rudolfsheim-fuenfhaus/helle-2-zimmer-wohnung-in-ruhiger-seitengassenlage-sofort-beziehbar-wohntraum-1132038822/,5,2026-01-12T22:55:15.961899,942.91,49.0,2.0,1150.0,0.0,0.0,0.0,0.0,99754bc7e8c9,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Sehr schöne 2 Zimmerwohnung in sehr guter Lage in 1020 Wien | 1020 Wien, 02. Bezirk, Leopoldstadt, Rotenkreuzgasse | 52 m² | 2 Zimmer | Balkon | Privat | € 1.250",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/sehr-schoene-2-zimmerwohnung-in-sehr-guter-lage-in-1020-wien-1646574844/,5,2026-01-12T22:55:15.993416,1250.0,52.0,2.0,1020.0,1.0,0.0,0.0,0.0,bcd2bdf9222f,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Mietwohnung im Dachgeschoss mit Terrasse | 1030 Wien, 03. Bezirk, Landstraße | 39 m² | Terrasse | Invest-Real Immobilientreuhänder GmbH | € 800",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/mietwohnung-im-dachgeschoss-mit-terrasse-1165782158/,5,2026-01-12T22:55:16.054923,800.0,39.0,,1030.0,0.0,1.0,0.0,0.0,e63f64737e4b,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"3 Zimmer DG-Wohnung mit zwei Terrassen und Top Infrastruktur | 1140 Wien, 14. Bezirk, Penzing | 67 m² | 3 Zimmer | Terrasse | RE/MAX Emotion | € 1.064,29",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/3-zimmer-dg-wohnung-mit-zwei-terrassen-und-top-infrastruktur-859326424/,5,2026-01-12T22:55:16.076393,1064.29,67.0,3.0,1140.0,0.0,1.0,0.0,0.0,6ebded4afcd8,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"IU | Traumhafte 3-Zimmer Wohnung mit atemberaubender 144 m² großen Terrasse | 1030 Wien, 03. Bezirk, Landstraße, Wehleweg | 108 m² | 3 Zimmer | Terrasse, Loggia, Garten | EDEX Immobilien GmbH | € 2.799",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/iu-traumhafte-3-zimmer-wohnung-mit-atemberaubender-144-m-grossen-terrasse-1299603159/,5,2026-01-12T22:55:16.098642,2799.0,144.0,3.0,1030.0,0.0,1.0,0.0,0.0,756ad98a56d8,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"25758 | 47 m², 2 Zimmer | € 1.149",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/iu-moderne-2-zimmer-wohnung-mit-balkon-in-hofruhelage-verfuegbar-ab-01-04-2026-1734813841/,5,2026-01-12T22:55:16.148324,1149.0,47.0,2.0,,0.0,0.0,0.0,0.0,85521dfcca7e,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"32m2 große, ruhige Garconniere in der Alszeile (Blick in den Stiftsgarten) | 1170 Wien, 17. Bezirk, Hernals, Alszeile | 32 m² | 1 Zimmer | Privat | € 598,58",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1170-hernals/32m2-grosse-ruhige-garconniere-in-der-alszeile-blick-in-den-stiftsgarten-2077862628/,5,2026-01-12T22:55:16.168042,598.58,32.0,1.0,1170.0,0.0,0.0,0.0,0.0,69a8f45d8299,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"KAY - TRAUMHAFTE WOHNUNGEN IN DONAUNÄHE - HERVORRAGENDE INFRASTRUKTUR | 1200 Wien, 20. Bezirk, Brigittenau, Engerthstraße 61-63 | 77 m² | 3 Zimmer | Balkon, Loggia, Dachterrasse | teamneunzehn-Gruppe | € 1.529",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/kay-traumhafte-wohnungen-in-donaunaehe-hervorragende-infrastruktur-1550099105/,5,2026-01-12T22:55:16.192991,1529.0,77.0,3.0,1200.0,1.0,1.0,0.0,0.0,ce50e242a028,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"KAY - TRAUMHAFTE WOHNUNGEN IN DONAUNÄHE - HERVORRAGENDE INFRASTRUKTUR | 1200 Wien, 20. Bezirk, Brigittenau, Engerthstraße 61-63 | 77 m² | 3 Zimmer | Balkon, Loggia, Dachterrasse | teamneunzehn-Gruppe | € 1.499",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/kay-traumhafte-wohnungen-in-donaunaehe-hervorragende-infrastruktur-1800718425/,5,2026-01-12T22:55:16.215143,1499.0,77.0,3.0,1200.0,1.0,1.0,0.0,0.0,aa1842d0b54d,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Grünblick beim Stadion | 1020 Wien, 02. Bezirk, Leopoldstadt, Meiereistraße | 64 m² | 2 Zimmer | Terrasse, Dachterrasse | PR-Immobilien | € 1.750",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/gruenblick-beim-stadion-1856251199/,5,2026-01-12T22:55:16.235831,1555.8163564298634,64.0,2.0,1020.0,0.0,1.0,0.0,0.0,6cd3c45491e1,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Helle 3-Zimmer DG Wohnung mit Terrasse | 1170 Wien, 17. Bezirk, Hernals, Andergasse 1a | 60 m² | 3 Zimmer | Dachterrasse | Privat | € 1.020",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1170-hernals/helle-3-zimmer-dg-wohnung-mit-terrasse-1303986925/,5,2026-01-12T22:55:16.256232,1020.0,60.0,3.0,1170.0,0.0,1.0,0.0,0.0,0b201fef7385,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Moderne 1-Zimmer Wohnung - ab 01.02.2026 | 1130 Wien, 13. Bezirk, Hietzing, Sankt Veit-Gasse | 45 m² | 1 Zimmer | Garten | Privat | € 800",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/moderne-1-zimmer-wohnung-ab-01-02-2026-1295684556/,5,2026-01-12T22:55:16.276630,800.0,45.0,1.0,1130.0,0.0,0.0,0.0,0.0,e7d2e2476be5,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Wunderschöne Wohnung voll möbliert mit Loggia / Neubau / Top Lage mit Garagenplatz | 1030 Wien, 03. Bezirk, Landstraße, Anna Hand Weg | 60 m² | 2 Zimmer | Balkon, Loggia | Privat | € 1.224,54",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/wunderschoene-wohnung-voll-moebliert-mit-loggia-neubau-top-lage-mit-garagenplatz-921171645/,5,2026-01-12T22:55:16.307047,1275.5622214878465,60.0,2.0,1030.0,1.0,0.0,1.0,1.0,a940e2d6e57a,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Moderne Neubauwohnung in hochwertiger Ausstattung | 1140 Wien, 14. Bezirk, Penzing | 80 m² | 2 Zimmer | Balkon, Loggia | RE/MAX Emotion | € 1.450",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/moderne-neubauwohnung-in-hochwertiger-ausstattung-1454500927/,5,2026-01-12T22:55:16.347533,1450.0,80.0,2.0,1140.0,1.0,0.0,1.0,0.0,6afe3d14fd62,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Dachterrassenwohnung ohne Dachschrägen - Erstklassige Lage nahe Börse und Rudolfsplatz | 1010 Wien, 01. Bezirk, Innere Stadt | 117 m² | 4 Zimmer | Terrasse, Balkon, Dachterrasse | Spiegelfeld Immobilien GmbH | € 3.110",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/dachterrassenwohnung-ohne-dachschraegen-erstklassige-lage-nahe-boerse-und-rudolfsplatz-1058061589/,5,2026-01-12T22:55:16.370240,3366.751567701004,117.0,4.0,1010.0,1.0,1.0,0.0,0.0,ed6a1e95ea86,2026-01-13 08:20:10.566193,price_changed,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,256.7515677010042,8.25567741803872
"Moderne 3-Zimmer-Wohnung mit neuer Küche am Modenapark - zu mieten in 1030 Wien | 1030 Wien, 03. Bezirk, Landstraße | 117 m² | 3 Zimmer | ÖRAG Immobilien Vermittlung GmbH | € 1.995",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/moderne-3-zimmer-wohnung-mit-neuer-kueche-am-modenapark-zu-mieten-in-1030-wien-1061592292/,5,2026-01-12T22:55:16.436687,1995.0,117.0,3.0,1030.0,0.0,0.0,0.0,0.0,2611deaf6a29,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Exquisite 3-room apartment with balcony for rent in 1090 Vienna | 1090 Wien, 09. Bezirk, Alsergrund, Säulengasse 6 | 80 m² | 3 Zimmer | Balkon | Privat | € 1.695",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/exquisite-3-room-apartment-with-balcony-for-rent-in-1090-vienna-806685801/,5,2026-01-12T22:55:16.458504,1695.0,80.0,3.0,1090.0,1.0,0.0,0.0,0.0,ac2154066452,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Erstbezug - Coole 2 Zimmer Wohnung mit außergewöhnlicher Dachterrasse | 1120 Wien, 12. Bezirk, Meidling | 56 m² | 2 Zimmer | Terrasse, Dachterrasse | 77 BRICKMENT | € 1.395,35",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/erstbezug-coole-2-zimmer-wohnung-mit-aussergewoehnlicher-dachterrasse-1970156304/,5,2026-01-12T22:55:16.480390,1449.9469226792155,56.0,2.0,1120.0,0.0,1.0,0.0,0.0,156bd10d6894,2026-01-13 08:20:10.566193,price_changed,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,54.596922679215595,3.9127761980302864
"Maisonnette 3 Zimmer in der Donau City INKL. WARMWASSER & FERNWÄRME & Garage | 1220 Wien, 22. Bezirk, Donaustadt, Leonard-Bernstein-Straße 4-6 | 80 m² | 3 Zimmer | Privat | € 1.580",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/maisonnette-3-zimmer-in-der-donau-city-inkl-warmwasser-fernwaerme-garage-2090551590/,5,2026-01-12T22:55:16.500290,1580.0,80.0,3.0,1220.0,0.0,0.0,0.0,0.0,326c5372833a,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Blueground ID480, Neubau | 1070 Wien, 07. Bezirk, Neubau, Gardegasse 9 | 46 m² | 2 Zimmer | Blueground Austria GmbH | € 1.065",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1070-neubau/blueground-id480-neubau-931668042/,5,2026-01-12T22:55:16.543993,1065.0,46.0,2.0,1070.0,0.0,0.0,1.0,0.0,14351b5e2269,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Wünderschöne renovierte Altbauwohnung nahe der Karlskirche | 1040 Wien, 04. Bezirk, Wieden | 121 m² | 3 Zimmer | Rustler Immobilientreuhand GesmbH | € 2.300",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1040-wieden/wuenderschoene-renovierte-altbauwohnung-nahe-der-karlskirche-1496185127/,6,2026-01-12T22:55:22.832635,2300.0,121.0,3.0,1040.0,0.0,0.0,0.0,0.0,bf83834d31ac,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"WG-Zimmer für Studenten, 16 m² - ab sofort | 1200 Wien, 20. Bezirk, Brigittenau, Leystrasse 4 | 16 m² | 1 Zimmer | Privat | € 600",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/wg-zimmer-fuer-studenten-16-m-ab-sofort-1587391199/,6,2026-01-12T22:55:22.933742,600.0,16.0,1.0,1200.0,0.0,0.0,0.0,0.0,115558e62fbc,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Erstbezug! Sehr helle Stilaltbauwohnung ( 2 Zimmer ), nähe Pragerstraße/ Floridsdorfer Spitz | 1210 Wien, 21. Bezirk, Floridsdorf | 62 m² | 3 Zimmer | Trimond Immobilienmakler GesmbH | € 799,57",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/erstbezug-sehr-helle-stilaltbauwohnung-2-zimmer-naehe-pragerstrasse-floridsdorfer-spitz-2050608376/,6,2026-01-12T22:55:22.953714,799.57,62.0,2.0,1210.0,0.0,0.0,0.0,0.0,50751f3ae637,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Erstbezug! großzügig angelegt Stilaltbauwohnung, nähe Pragerstraße/ Floridsdorfer Spitz | 1210 Wien, 21. Bezirk, Floridsdorf | 85 m² | 4 Zimmer | Trimond Immobilienmakler GesmbH | € 1.096,69",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/erstbezug-grosszuegig-angelegt-stilaltbauwohnung-naehe-pragerstrasse-floridsdorfer-spitz-1318175642/,6,2026-01-12T22:55:22.973976,1096.69,85.0,4.0,1210.0,0.0,0.0,0.0,0.0,eb3d5ac64717,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Großzügige 3 Zimmer Wohnung mit neuer Küche & Garten - zu mieten in 1210 Wien | 1210 Wien, 21. Bezirk, Floridsdorf | 94 m² | 3 Zimmer | Garten | ÖRAG Immobilien Vermittlung GmbH | € 1.712,22",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/grosszuegige-3-zimmer-wohnung-mit-neuer-kueche-garten-zu-mieten-in-1210-wien-1587046221/,6,2026-01-12T22:55:22.996053,1873.0980776357549,94.0,3.0,1210.0,0.0,0.0,0.0,0.0,9e65b7ca85a6,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Blueground ID311, Margareten | 1050 Wien, 05. Bezirk, Margareten, Obere Amtshausgasse 40 | 90 m² | 3 Zimmer | Balkon | Blueground Austria GmbH | € 1.650",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/blueground-id311-margareten-1357036736/,6,2026-01-12T22:55:23.018535,1650.0,90.0,3.0,1050.0,1.0,0.0,0.0,0.0,5a522c164cce,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Ausgezeichneter Grundriss! 3-Zimmer Wohnung Erstbezug inkl. Küche | 1170 Wien, 17. Bezirk, Hernals | 68 m² | 3 Zimmer | Loggia | OTTO Immobilien GmbH | € 1.690",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1170-hernals/ausgezeichneter-grundriss-3-zimmer-wohnung-erstbezug-inkl-kueche-1859206617/,6,2026-01-12T22:55:23.040585,1690.0,68.0,3.0,1170.0,0.0,0.0,0.0,0.0,953b97cf192d,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Blueground ID266, Innere Stadt | 1010 Wien, 01. Bezirk, Innere Stadt, Postgasse 1-3 | 77 m² | 3 Zimmer | Blueground Austria GmbH | € 2.025",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/blueground-id266-innere-stadt-1354927000/,6,2026-01-12T22:55:23.084401,2025.0,77.0,3.0,1010.0,0.0,0.0,0.0,0.0,3261486e839d,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Unbefristet - saniert - Altbau | 1010 Wien, 01. Bezirk, Innere Stadt | 89 m² | 3 Zimmer | Rustler Immobilientreuhand GesmbH | € 2.654,27",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/unbefristet-saniert-altbau-1925481903/,6,2026-01-12T22:55:23.105780,2654.27,89.0,3.0,1010.0,0.0,0.0,0.0,0.0,9f1b4bf2e53d,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Voll möblierte Wohnung im Triiiple zu vermieten, Koffer auspacken und das Leben genießen! | 1030 Wien, 03. Bezirk, Landstraße, Schnirchgasse 13 | 53 m² | 2 Zimmer | Balkon | Gewerblicher Anbieter | € 1.500",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/voll-moeblierte-wohnung-im-triiiple-zu-vermieten-koffer-auspacken-und-das-leben-geniessen-1598496153/,6,2026-01-12T22:55:23.146465,1500.0,53.0,2.0,1030.0,1.0,0.0,0.0,1.0,53bacd7d0a77,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Schöne 3 Zimmerwohnung in zentraler Bestlage! | 1170 Wien, 17. Bezirk, Hernals, Pretschgogasse 12/5 | 72 m² | 3 Zimmer | Gewerblicher Anbieter | € 775,32",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1170-hernals/schoene-3-zimmerwohnung-in-zentraler-bestlage-1147162162/,6,2026-01-12T22:55:23.166734,775.32,72.0,3.0,1170.0,0.0,0.0,0.0,0.0,9e5c60645c36,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"SONNIGE 2-ZIMMER-MAISONETTE MIT SÜDTERRASSE & SÜDLOGGIA ( BJ 2007 ) | 1230 Wien, 23. Bezirk, Liesing | 68 m² | 2 Zimmer | Terrasse, Loggia | Stanzel & Co Wohnungs- u Geschäftsvermittlung GmbH | € 1.349,99",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1230-liesing/sonnige-2-zimmer-maisonette-mit-suedterrasse-suedloggia-bj-2007-1717700227/,6,2026-01-12T22:55:23.187863,1349.99,68.0,2.0,1230.0,0.0,1.0,0.0,0.0,860522e72fd6,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Genossenschaft Wohnung zum Weitergeben. | 1210 Wien, 21. Bezirk, Floridsdorf, Aderklaaer Straße 29 | 78 m² | 3 Zimmer | Balkon | Privat | € 870",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/genossenschaft-wohnung-zum-weitergeben-1562952553/,6,2026-01-12T22:55:23.208836,870.0,78.0,3.0,1210.0,1.0,0.0,0.0,0.0,308a6986b272,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Wunderschöne 2-Zimmer Neubauwohnung nahe Liesinger Platz, Wien Liesing | 1230 Wien, 23. Bezirk, Liesing, Dirmhirngasse | 49 m² | 2 Zimmer | Loggia | Privat | € 990",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1230-liesing/wunderschoene-2-zimmer-neubauwohnung-nahe-liesinger-platz-wien-liesing-1003480464/,6,2026-01-12T22:55:23.229163,990.0,49.0,2.0,1230.0,0.0,0.0,1.0,0.0,976a6bde2466,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"2 Zimmer Wohnung mit Balkon zu vermieten | 1210 Wien, 21. Bezirk, Floridsdorf, Mengergasse 60 | 40 m² | 2 Zimmer | Balkon | Herbert Jansky Immobilien | € 849,17",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/2-zimmer-wohnung-mit-balkon-zu-vermieten-1417424904/,6,2026-01-12T22:55:23.249635,849.17,40.0,2.0,1210.0,1.0,0.0,0.0,0.0,e8169e1db208,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
